Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
49361,49362,Lamiak,5,Positive,review_503855745,Fantastic tapas in an informal setting,"We went here after a late night arrival in Madrid and we couldn't have picked a better place. Very nice tapas dishes, a brilliant bottle of Rioja, and all for a very reasonable price. The staff was very friendly, young, enthusiastic and English speaking. Returned...","We went here after a late night arrival in Madrid and we couldn't have picked a better place. Very nice tapas dishes, a brilliant bottle of Rioja, and all for a very reasonable price. The staff was very friendly, young, enthusiastic and English speaking. Returned the next day for lunch (Plato del dia). Highly recommended! ",2017-07-20,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5517417-Reviews-or30-Lamiak-Madrid.html,UID_39517,0.0,0.719,0.281,0.9592,0.3206818181818182,0.5790909090909092,0.368075,324,25,0.0771604938271604,1,12,False,19,0.2666666666666666,0.2,0.2,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,55,48,4.890909090909091,0,0,went late night arriv madrid pick better place nice tapa dish brilliant bottl rioja reason price staff friendli young enthusiast english speak return next day lunch plato del dia highli recommend,very good review,5,Spanish
49362,49363,Mercado_de_San_Miguel,4,Positive,review_200859377,"muy rico, excelente variedad","delicious food, a great variety of spanish delicacies and wines, beers, pastries and sweets, gourmet. A must for the food lover.","delicious food, a great variety of spanish delicacies and wines, beers, pastries and sweets, gourmet. A must for the food lover.",2014-04-12,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6367286-Reviews-or8320-Mercado_de_San_Miguel-Madrid.html,UID_39518,0.0,0.535,0.465,0.9413,0.6,0.5833333333333334,0.3142,128,7,0.0546875,0,6,False,7,0.1333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,21,20,5.142857142857143,0,0,delici food great varieti spanish delicaci wine beer pastri sweet gourmet must food lover,good review,4,Spanish
49363,49364,Mercado_de_San_Miguel,5,Positive,review_200784334,A must visit experience,"What an interesting place. Most of the stalls in this old indoor market are now devoted to mini eateries and the variety is impressive, especially if you like see food. I was delighted to find that my favourite ""Pulpo a la Galega"" was available and...","What an interesting place. Most of the stalls in this old indoor market are now devoted to mini eateries and the variety is impressive, especially if you like see food. I was delighted to find that my favourite ""Pulpo a la Galega"" was available and very well done. Those who are wary about eating octopus don't know what they are missing! A perfect place for a quick snack and a glass of blanco from one of the wine stalls - if you don't mind standing at one of the bars, since seating is limited at busy times.",2014-04-12,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6367286-Reviews-or8320-Mercado_de_San_Miguel-Madrid.html,UID_5763,0.036,0.777,0.187,0.952,0.2865646258503401,0.5209183673469389,0.59965,511,50,0.0978473581213307,1,12,False,21,0.0952380952380952,0.1428571428571428,0.238095238095238,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0952380952380952,97,76,4.278350515463917,0,0,interest place stall old indoor market devot mini eateri varieti impress especi like see food delight find favourit pulpo la galega avail well done wari eat octopu know miss perfect place quick snack glass blanco one wine stall mind stand one bar sinc seat limit busi time,good review,4,French
49364,49365,Mercado_de_San_Miguel,5,Positive,review_200703098,A definite must-go for awesome food!,"I had an AWESOME time eating myself away, there was a wide range of food to choose from, and you have to search for the right stalls to find the 'hidden treasures'. I would recommend finding the stores selling 1euro tapas (i can't remember the...","I had an AWESOME time eating myself away, there was a wide range of food to choose from, and you have to search for the right stalls to find the 'hidden treasures'. I would recommend finding the stores selling 1euro tapas (i can't remember the name of the one i had) but there is this particular store that sells it with cod fish and caviar, smoked salmon and cod fish with some green thing which I can't remember. That stall has the best tasting tapas for the most affordable price. Be sure to grab the cod fish with caviar as soon as possible as it tends to run out quickly. The chocolate truffles were good too, cannot go wrong with those. All in all an awesome place to eat all the small bites which made me so full I decided to count it as my dinner.",2014-04-11,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6367286-Reviews-or8320-Mercado_de_San_Miguel-Madrid.html,UID_39519,0.0,0.82,0.18,0.9835,0.2886904761904761,0.5963293650793652,0.3134199999999999,755,70,0.0927152317880794,0,16,False,26,0.1333333333333333,0.1333333333333333,0.3333333333333333,0.0333333333333333,0.2,0.0333333333333333,0.0333333333333333,0.0,0.1,0.0,146,107,4.178082191780822,0,0,awesom time eat away wide rang food choos search right stall find hidden treasur would recommend find store sell euro tapa rememb name one particular store sell cod fish caviar smoke salmon cod fish green thing rememb stall best tast tapa afford price sure grab cod fish caviar soon possibl tend run quickli chocol truffl good cannot go wrong awesom place eat small bite made full decid count dinner,good review,4,French
49365,49366,Casa_Alberto,4,Positive,review_534146949,Great place for tapas!,"Nearby Plaza Santa Ana, Casa Alberto is a THE place for topical tapas. The tostones that you get with your order of drinks are legendary. Don’t miss the Croquetas and the Pinchos of Tortilla de Papa!","Nearby Plaza Santa Ana, Casa Alberto is a THE place for topical tapas. The tostones that you get with your order of drinks are legendary. Don’t miss the Croquetas and the Pinchos of Tortilla de Papa!",2017-10-18,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or110-Casa_Alberto-Madrid.html,UID_33640,0.051,0.949,0.0,-0.2244,0.5,0.525,0.1122,199,16,0.0804020100502512,1,4,False,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,34,4.555555555555555,0,0,nearbi plaza santa ana casa alberto place topic tapa toston get order drink legendari miss croqueta pincho tortilla de papa,good review,4,Spanish
49366,49367,Casa_Alberto,5,Positive,review_186339102,This is Spain!,"Casa Alberto is always noisy, busy and full of people!  But the food is amazing, the ""vermut"" is great, the service is friendly and the bill is never a shock.  Fight your way in the door, get a table and settle in - it never...","Casa Alberto is always noisy, busy and full of people! But the food is amazing, the ""vermut"" is great, the service is friendly and the bill is never a shock. Fight your way in the door, get a table and settle in - it never disappoints!",2013-11-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or350-Casa_Alberto-Madrid.html,UID_39520,0.021,0.605,0.374,0.9769,0.48125,0.6,1.17735,235,21,0.0893617021276595,2,10,False,14,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.0,0.0714285714285714,0.1428571428571428,0.0,46,33,4.130434782608695,0,0,casa alberto alway noisi busi full peopl food amaz vermut great servic friendli bill never shock fight way door get tabl settl never disappoint,good review,4,Spanish
49367,49368,Casa_Alberto,2,Negative,review_533037263,Rude service,"If you go to the dining part of this restaurant be prepared to be spoken to with harsh tones and un comfortable. We were seated and my boyfriend was asked can you speak spanish, he said a little, he can speak more than just a...","If you go to the dining part of this restaurant be prepared to be spoken to with harsh tones and un comfortable. We were seated and my boyfriend was asked can you speak spanish, he said a little, he can speak more than just a little! We started to place our order, asking for steak, in very quick Spanish they must have asked how would you like it done, because we didn't know how to say medium rare in Spanish the waiter got in a mood, became un pleasant and walked off saying this man can not speak spanish (We knew enough to understand him moaning as he walked away!) He got another waiter to serve us. The incident was so rude that people on other tables looked shocked by the older waiter's attitude. Another waiter slammed a bottle of water down on our table! The service was rushed with a spoilt atmosphere. The food was ok, I would never return. ",2017-10-15,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or110-Casa_Alberto-Madrid.html,UID_39521,0.06,0.873,0.068,0.342,0.0574744152046783,0.4691520467836257,0.4518571428571429,854,80,0.0936768149882904,3,19,False,42,0.1333333333333333,0.1333333333333333,0.2,0.1333333333333333,0.2666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,161,116,4.304347826086956,0,0,go dine part restaur prepar spoken harsh tone un comfort seat boyfriend ask speak spanish said littl speak littl start place order ask steak quick spanish must ask would like done know say medium rare spanish waiter got mood becam un pleasant walk say man speak spanish knew enough understand moan walk away got anoth waiter serv us incid rude peopl tabl look shock older waiter attitud anoth waiter slam bottl water tabl servic rush spoilt atmospher food ok would never return,bad review,2,Spanish
49368,49369,Casa_Alberto,5,Positive,review_532735233,Had a really great experience,Showed up around 6pm on a Thursday...crowded as could be.   Waited for about 5 minutes and they found my party of 2 a seat.Ended up spending several hours here...    Fantastic iberian jamon then a a host of interesting tapas dishes and a great bottle...,Showed up around 6pm on a Thursday...crowded as could be. Waited for about 5 minutes and they found my party of 2 a seat. Ended up spending several hours here... Fantastic iberian jamon then a a host of interesting tapas dishes and a great bottle of Verdejo wine (why doesn't Spain send more of these Verdejo's to the US?). Restaurant manager/owner/?? took an interest in our table and made the evening so special...recommending tapas and guiding us to a great evening. Recommended.,2017-10-13,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or110-Casa_Alberto-Madrid.html,UID_39522,0.0,0.769,0.231,0.9703,0.5,0.5666666666666667,0.66105,482,34,0.0705394190871369,0,23,False,25,0.0,0.2857142857142857,0.5714285714285714,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,82,66,4.890243902439025,0,0,show around pm thursday crowd could wait minut found parti seat end spend sever hour fantast iberian jamon host interest tapa dish great bottl verdejo wine spain send verdejo us restaur manag owner took interest tabl made even special recommend tapa guid us great even recommend,good review,4,Spanish
49369,49370,Casa_Alberto,4,Positive,review_531173150,"Very Spanish, excellent tapas","We like to stand be the bar and drink beer and order tapas. Friendly, busy place in a great location","We like to stand be the bar and drink beer and order tapas. Friendly, busy place in a great location",2017-10-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or110-Casa_Alberto-Madrid.html,UID_26795,0.0,0.634,0.366,0.8689,0.425,0.5166666666666667,0.4462,100,8,0.08,0,2,False,11,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,4.05,0,0,like stand bar drink beer order tapa friendli busi place great locat,good review,4,Spanish
49370,49371,Casa_Alberto,5,Positive,review_530843582,Our favorite neighborhood spot!,"This old historic bar was recommended by our apartment owner....we were staying on the same street.  We went in for a Vermouth on our first night, they have it on tap and it is delish.  We probably stopped here 4 or 5 times during our...","This old historic bar was recommended by our apartment owner....we were staying on the same street. We went in for a Vermouth on our first night, they have it on tap and it is delish. We probably stopped here 4 or 5 times during our stay. The tapas were all good, we especially loved the Fried Padron peppers served with crusty bread... amazing. Waiters and bartenders were always friendly.. everything we ordered here was good and it became our favorite bar in madrid!",2017-10-07,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or110-Casa_Alberto-Madrid.html,UID_39523,0.019,0.758,0.223,0.9647,0.4349999999999999,0.5258333333333333,0.39875,469,41,0.0874200426439232,1,16,False,24,0.1578947368421052,0.2105263157894736,0.2105263157894736,0.1052631578947368,0.2105263157894736,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,83,65,4.662650602409639,0,0,old histor bar recommend apart owner stay street went vermouth first night tap delish probabl stop time stay tapa good especi love fri padron pepper serv crusti bread amaz waiter bartend alway friendli everyth order good becam favorit bar madrid,very good review,5,Spanish
49371,49372,Casa_Alberto,5,Positive,review_525165175,Excellent Tradition,"Walked in to Casa Alberto to find a lively bar/tapas scene. Everyone on the bar looked delicious and the people drinking and chatting gave a good vibe. So, I asked for a table in back because the menu featured some items I really wanted to...","Walked in to Casa Alberto to find a lively bar/tapas scene. Everyone on the bar looked delicious and the people drinking and chatting gave a good vibe. So, I asked for a table in back because the menu featured some items I really wanted to try. Began with a wonderfully fresh salad, then enjoyed the chipirones which were also among the best I've had in Spain. The presa ibérica was also fantastic with a flavourful sauce that really took it to the next level. Delicious desserts ended the meal. The wine list here is long enough to have something for everyone, all good quality. Waiters are professional, helpful, and truly know the menu. The prices are very fair. During my next visit to Madrid, I will stop in here to enjoy the other menu items.",2017-09-17,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or110-Casa_Alberto-Madrid.html,UID_33908,0.013,0.718,0.269,0.9916,0.3685681818181818,0.46875,0.3585333333333332,748,60,0.0802139037433155,0,18,False,43,0.1333333333333333,0.2,0.3333333333333333,0.1,0.2,0.0,0.0,0.0,0.0333333333333333,0.0,135,99,4.548148148148148,0,0,walk casa alberto find live bar tapa scene everyon bar look delici peopl drink chat gave good vibe ask tabl back menu featur item realli want tri began wonder fresh salad enjoy chipiron also among best spain presa ib rica also fantast flavour sauc realli took next level delici dessert end meal wine list long enough someth everyon good qualiti waiter profession help truli know menu price fair next visit madrid stop enjoy menu item,good review,4,Spanish
49372,49373,Casa_Alberto,5,Positive,review_523907176,Boys' celebratory gastronomic tour,My son and I dined here on two consecutive evenings following his recent graduation from University. The quality of food and service was faultless. Great red wine recommendation to go with the most perfectly cooked sirloin on first night and an oxtail stew to die...,My son and I dined here on two consecutive evenings following his recent graduation from University. The quality of food and service was faultless. Great red wine recommendation to go with the most perfectly cooked sirloin on first night and an oxtail stew to die for on the second. Great desserts also!!!,2017-09-12,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or110-Casa_Alberto-Madrid.html,UID_17890,0.058,0.697,0.246,0.9283,0.4549999999999999,0.4683333333333334,0.34505,305,23,0.0754098360655737,3,6,False,13,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.2142857142857142,0.0,0.0,0.1428571428571428,0.0714285714285714,0.0714285714285714,52,45,4.884615384615385,0,0,son dine two consecut even follow recent graduat univers qualiti food servic faultless great red wine recommend go perfectli cook sirloin first night oxtail stew die second great dessert also,good review,4,Italian
49373,49374,Casa_Alberto,5,Positive,review_184459258,Very pleasant,"Great food, well priced with superb service.It was a late meal (by my standards at least)...the staff were very pleasant and the food was very good.For central Madrid...the prices were very good.Stumbled across this place by chance...whilst wandering around from Plaza de...","Great food, well priced with superb service. It was a late meal (by my standards at least)...the staff were very pleasant and the food was very good. For central Madrid...the prices were very good. Stumbled across this place by chance...whilst wandering around from Plaza de Sol.",2013-11-12,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or350-Casa_Alberto-Madrid.html,UID_35219,0.0,0.664,0.336,0.9651,0.6104761904761905,0.7371428571428572,0.2944666666666666,279,19,0.068100358422939,0,16,False,14,0.12,0.2,0.24,0.16,0.2,0.0,0.0,0.0,0.04,0.04,46,41,5.086956521739131,0,0,great food well price superb servic late meal standard least staff pleasant food good central madrid price good stumbl across place chanc whilst wander around plaza de sol,very good review,5,Spanish
49374,49375,Casa_Alberto,4,Positive,review_183656278,Go for the atmosphere,"We chanced upon this place which drew the eye because of its old, slightly unkempt facade. Inside there are remains of older world charm and the waiters wear white jackets and black ties in keeping with days past. Clientele comprised of young and old, tourists...","We chanced upon this place which drew the eye because of its old, slightly unkempt facade. Inside there are remains of older world charm and the waiters wear white jackets and black ties in keeping with days past. Clientele comprised of young and old, tourists and locals. The food is simple and well prepared. The wine list does little to promote the country's wonderful variety.",2013-11-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or350-Casa_Alberto-Madrid.html,UID_29845,0.0,0.825,0.175,0.8939,0.0632575757575757,0.3491341991341991,0.381025,380,25,0.0657894736842105,0,8,False,11,0.1034482758620689,0.1379310344827586,0.2413793103448276,0.0689655172413793,0.2068965517241379,0.0,0.0344827586206896,0.0344827586206896,0.1034482758620689,0.0689655172413793,65,55,4.861538461538461,0,0,chanc upon place drew eye old slightli unkempt facad insid remain older world charm waiter wear white jacket black tie keep day past clientel compris young old tourist local food simpl well prepar wine list littl promot countri wonder varieti,good review,4,Italian
49375,49376,Casa_Alberto,4,Positive,review_183536567,old school Madrid,"Had lunch here in the rather small back dining room based on the recommendation of a Madrid native friend of a friend.  Seemed to be full of locals.  Waiters in white coats appeared to know everyone (except us, of course).  Older mother dining with her...","Had lunch here in the rather small back dining room based on the recommendation of a Madrid native friend of a friend. Seemed to be full of locals. Waiters in white coats appeared to know everyone (except us, of course). Older mother dining with her daughter. Three men having a business lunch. Two older guys chilling with a brandy after lunch. Very much reminiscent of old New Orleans restaurants. At first our server was rather brusque, but as the meal went on and we chatted with him he warmed up considerably and provided excellent service. Carrillada de Ternera (veal cheeks) were quite good. Albóndigas de Ternera (meatballs) were good, although a little on the blander side. Tomato and tuna salad tasty. Good wine list. A very leisurely-paced and enjoyable lunch.",2013-11-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or350-Casa_Alberto-Madrid.html,UID_8472,0.007,0.809,0.184,0.9806,0.2174840510366826,0.4555023923444976,0.2481583333333333,771,50,0.0648508430609598,0,23,False,34,0.1052631578947368,0.2105263157894736,0.2631578947368421,0.0526315789473684,0.2105263157894736,0.0,0.0,0.0,0.0789473684210526,0.0789473684210526,130,103,4.938461538461539,0,0,lunch rather small back dine room base recommend madrid nativ friend friend seem full local waiter white coat appear know everyon except us cours older mother dine daughter three men busi lunch two older guy chill brandi lunch much reminisc old new orlean restaur first server rather brusqu meal went chat warm consider provid excel servic carrillada de ternera veal cheek quit good alb ndiga de ternera meatbal good although littl blander side tomato tuna salad tasti good wine list leisur pace enjoy lunch,good review,4,Spanish
49376,49377,Casa_Alberto,4,Positive,review_183496287,OLD TIME MADRID SURVIVES,In an era of increasing fast food outlets in this area (shame to see the number of taps bars that have closed down in this area in recent years) Casa Alberto remains as popular as ever and appeals to a wide variety of visitors. Over...,"In an era of increasing fast food outlets in this area (shame to see the number of taps bars that have closed down in this area in recent years) Casa Alberto remains as popular as ever and appeals to a wide variety of visitors. Over the years of visiting this bar I have never been able to sit down, had to push to the bar to get service, had to shout to get attention and also to pay - if you can handle these slight inconveniences you can be guaranteed good wine, excellent and unusual tapas, interesting people and fair prices. It certainly puts some other bars in this area to shame and provides an authentic taste of Madrid life.",2013-11-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or350-Casa_Alberto-Madrid.html,UID_38637,0.056,0.811,0.133,0.8591,0.2536181139122315,0.5479925303454716,0.96965,634,57,0.0899053627760252,0,10,False,23,0.0555555555555555,0.1388888888888889,0.25,0.0555555555555555,0.1666666666666666,0.0277777777777777,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0555555555555555,120,84,4.291666666666667,0,0,era increas fast food outlet area shame see number tap bar close area recent year casa alberto remain popular ever appeal wide varieti visitor year visit bar never abl sit push bar get servic shout get attent also pay handl slight inconveni guarante good wine excel unusu tapa interest peopl fair price certainli put bar area shame provid authent tast madrid life,good review,4,Spanish
49377,49378,Casa_Alberto,4,Positive,review_182911344,Best Vermouth in Madrid,"Even you do not eat here then please visit for the best Vermouth in Madrid.Their renowned ""Vermout Grigio"" is refreshing and excellent value at 2 euros a glass.The food is probably more traditional Spanish with dishes such as Snails, Sweetbreads etc on the...","Even you do not eat here then please visit for the best Vermouth in Madrid. Their renowned ""Vermout Grigio"" is refreshing and excellent value at 2 euros a glass. The food is probably more traditional Spanish with dishes such as Snails, Sweetbreads etc on the menu. The restaurant is very traditional and is just one minutes walk from Plaza Santa Ana. Its opening times are varied and it is closed on a Sunday evening.",2013-10-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or350-Casa_Alberto-Madrid.html,UID_21021,0.0,0.847,0.153,0.9118,0.3222222222222222,0.5694444444444444,0.189475,417,35,0.0839328537170263,0,8,False,22,0.0,0.1666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,74,63,4.648648648648648,0,0,even eat pleas visit best vermouth madrid renown vermout grigio refresh excel valu euro glass food probabl tradit spanish dish snail sweetbread etc menu restaur tradit one minut walk plaza santa ana open time vari close sunday even,good review,4,Spanish
49378,49379,Casa_Alberto,1,Negative,review_182614231,shockingly bad,"we had high expectations for casa alberto after reading reviews here and on chowhound; however, we were terribly disappointed by everything we ordered; it was the worst meal we have had in memory.","we had high expectations for casa alberto after reading reviews here and on chowhound; however, we were terribly disappointed by everything we ordered; it was the worst meal we have had in memory.",2013-10-27,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or350-Casa_Alberto-Madrid.html,UID_39524,0.265,0.735,0.0,-0.8957,-0.5299999999999999,0.7633333333333333,0.0,196,18,0.0918367346938775,0,4,False,5,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,33,29,4.96969696969697,0,0,high expect casa alberto read review chowhound howev terribl disappoint everyth order worst meal memori,very bad review,1,Spanish
49379,49380,Casa_Alberto,5,Positive,review_179785497,Traditional madrilian restaurant,A traditional madrilian restaurant near the historic center of Madrid (5 minutes from the Plazza Mayor) and in the popular Calle de las Huertas.The service is efficient and the restaurant is located at the back of a traditional bar. The food is typical from...,"A traditional madrilian restaurant near the historic center of Madrid (5 minutes from the Plazza Mayor) and in the popular Calle de las Huertas. The service is efficient and the restaurant is located at the back of a traditional bar. The food is typical from Madrid and Castilla : a lot of starters and meat. The carte is poorer in fishes (3 or 4 choices). Before the meal, you could take the aperitive at the bar and taste the tapas from the house. A good address and famous : there are always a lot of people.",2013-10-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or360-Casa_Alberto-Madrid.html,UID_29293,0.024,0.893,0.083,0.7184,0.1633333333333333,0.5,0.31686,511,46,0.0900195694716242,0,13,False,28,0.125,0.125,0.4375,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,96,62,4.333333333333333,0,0,tradit madrilian restaur near histor center madrid minut plazza mayor popular call de la huerta servic effici restaur locat back tradit bar food typic madrid castilla lot starter meat cart poorer fish choic meal could take aperit bar tast tapa hous good address famou alway lot peopl,good review,4,Spanish
49380,49381,Taberna_Alhambra,4,Positive,review_317277235,Gambros ,"Epic plancha!! Epic!Came here in wandering around the neighborhood. And I'm so glad I did! Fast paced, friendly servers! Great food. I came during siesta hours and I wasn't too hungry. But the food is delish so I had to. As soon as you...","Epic plancha!! Epic! Came here in wandering around the neighborhood. And I'm so glad I did! Fast paced, friendly servers! Great food. I came during siesta hours and I wasn't too hungry. But the food is delish so I had to.  As soon as you sit down, they bring you free tapas! It varies from your waiter. We had meat and cheeses. Table next to us got baked items. Sangria was only a few euros! And delish! I came in just for drinks but after looking at the menu, I had to have the food. And I'm glad I did. We opted for their house paella since it was a Sunday and apparently, they make a special version. It has crab, shellfish and all things fun. I liked it. But the plate that steal the show was the plancha! Aka the girlled item aka with massive prawns. Oh so tastyyyyyyy. Smoky, sweet, succulent langostinos/ prawns! It was beautiful! Worth getting your hands dirty! It's just delish! I also wanted to try a few other items but they weren't ready or sold out. But if you make it here, try the drinks! Try the seafood! its pretty darn good.",2015-10-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or320-Taberna_Alhambra-Madrid.html,UID_39525,0.045,0.754,0.201,0.9905,0.2346764346764346,0.57251221001221,0.291748275862069,1042,94,0.0902111324376199,15,45,False,40,0.1886792452830188,0.2264150943396226,0.2452830188679245,0.0377358490566037,0.1509433962264151,0.0188679245283018,0.0188679245283018,0.0188679245283018,0.0754716981132075,0.0188679245283018,198,141,4.262626262626263,0,0,epic plancha epic came wander around neighborhood glad fast pace friendli server great food came siesta hour hungri food delish soon sit bring free tapa vari waiter meat chees tabl next us got bake item sangria euro delish came drink look menu food glad opt hous paella sinc sunday appar make special version crab shellfish thing fun like plate steal show plancha aka girll item aka massiv prawn oh tastyyyyyyi smoki sweet succul langostino prawn beauti worth get hand dirti delish also want tri item readi sold make tri drink tri seafood pretti darn good,very good review,5,Spanish
49381,49382,Casa_Alberto,4,Positive,review_510757649,Good food,This is a popular bar and restaurant. Had to wait a while to get a table in the restaurant but waited in the bar. I would say the barman(bald/shaved head) was very rude. We thought the beers had too much head on it so asked...,"This is a popular bar and restaurant. Had to wait a while to get a table in the restaurant but waited in the bar. I would say the barman(bald/shaved head) was very rude. We thought the beers had too much head on it so asked for it to be fixed. After that he said we shouldn't drink too much beer as we would get fat- what a vile man. That aside...the staff in the restaurant where very nice and working very hard. The food was fab. The waiter advised how they cook their steak. Rare in Spain is a lot more rare that in the UK so I changed how I'd like it cooked accordingly. It was perfect! The octopus starter...delicious! But you have to be brave, it very much looks like an octopus- not cut up or battered etc! ",2017-08-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or110-Casa_Alberto-Madrid.html,UID_39526,0.071,0.755,0.174,0.9556,0.333525641025641,0.6572435897435898,0.5204909090909091,714,78,0.1092436974789916,3,26,False,30,0.12,0.16,0.2,0.0,0.16,0.0,0.12,0.04,0.12,0.08,140,99,4.1,0,0,popular bar restaur wait get tabl restaur wait bar would say barman bald shave head rude thought beer much head ask fix said drink much beer would get fat vile man asid staff restaur nice work hard food fab waiter advis cook steak rare spain lot rare uk chang like cook accordingli perfect octopu starter delici brave much look like octopu cut batter etc,good review,4,Spanish
49382,49383,Casa_Alberto,3,Negative,review_508178090,I mean...maybe?,Maybe we did not order the house speciality. Small charming place. Ordered huevos rotos and solomon (or some kind of steak) like 4-6 beers. Payed around 50€... the food was on the ok side... would not really go back (but the neighborhood seemed to have...,Maybe we did not order the house speciality. Small charming place. Ordered huevos rotos and solomon (or some kind of steak) like 4-6 beers.  Payed around 50€... the food was on the ok side... would not really go back (but the neighborhood seemed to have great places around) Waiters where nice and funny.  They brought in an on the house apertif (some kind of deep fried fish balls (shape)) those where good. ,2017-08-02,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or110-Casa_Alberto-Madrid.html,UID_24872,0.0,0.74,0.26,0.9712,0.4090909090909091,0.6772727272727274,0.4729,409,25,0.0611246943765281,0,20,False,22,0.1176470588235294,0.2352941176470588,0.3529411764705882,0.0588235294117647,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,72,61,4.652777777777778,0,0,mayb order hous special small charm place order huevo roto solomon kind steak like beer pay around food ok side would realli go back neighborhood seem great place around waiter nice funni brought hous apertif kind deep fri fish ball shape good,average review,3,Spanish
49383,49384,Casa_Alberto,5,Positive,review_506222810,Super good traditional bar and restaurant,"Very classic tavern with the most friendly service. Also a restaurant with friendly and little bit arrogant Madrid style service with humour :). Both are excellent. I have visited this place numerous times. All food is excellent, fresh and authentic local food. Athmospheric place and...","Very classic tavern with the most friendly service. Also a restaurant with friendly and little bit arrogant Madrid style service with humour :). Both are excellent. I have visited this place numerous times. All food is excellent, fresh and authentic local food. Athmospheric place and unique decor. Greetings for Herman!",2017-07-27,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or110-Casa_Alberto-Madrid.html,UID_19243,0.043,0.622,0.335,0.9621,0.388301282051282,0.6128205128205129,0.4251,320,18,0.05625,1,10,False,19,0.0689655172413793,0.2413793103448276,0.3103448275862069,0.0344827586206896,0.2413793103448276,0.0344827586206896,0.0344827586206896,0.0,0.0344827586206896,0.0,50,44,5.42,0,0,classic tavern friendli servic also restaur friendli littl bit arrog madrid style servic humour excel visit place numer time food excel fresh authent local food athmospher place uniqu decor greet herman,very good review,5,Spanish
