Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
25135,25136,The_Spanish_Farm,4,Positive,review_585491324,Very good ,"The food was delicious and the service very good. It is a small, quiet restautant away from the busier streets of bars and restaurants.","The food was delicious and the service very good. It is a small, quiet restautant away from the busier streets of bars and restaurants.",2018-06-06,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or90-The_Spanish_Farm-Madrid.html,UID_10225,0.0,0.761,0.239,0.7841,0.415,0.6283333333333334,0.7841,135,12,0.0888888888888888,0,3,False,7,0.0769230769230769,0.2307692307692307,0.3076923076923077,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,24,22,4.666666666666667,0,0,food delici servic good small quiet restaut away busier street bar restaur,very good review,5,Spanish
25136,25137,The_Spanish_Farm,5,Positive,review_585383303,"Small, Fabulous Bistro!!","Constant Companion and I were in Madrid for La Semana Santa. We wanted to go to The Spanish Farm last year but they were closed when we stumbled upon it. This time we made sure to make a reservation, especially since it was Easter! The...","Constant Companion and I were in Madrid for La Semana Santa. We wanted to go to The Spanish Farm last year but they were closed when we stumbled upon it. This time we made sure to make a reservation, especially since it was Easter! The restaurant/bistro is small with a very limited menu. But the farm to table freshness of the ingredients, the culinary skills of the kitchen, the great service, the genuine warmth of its owner Pedro, the elegant presentations, the funky modern ambiance, and the amble servings guarantee you a most enjoyable experience!!! CC and I decided to split the Goat Cheese Salad. I am not a big salad person but this was excellent and could easily be an entree for a light eater. CC selected the Vegan Paella for her entree and I opted for the Almond and Parsley Crusted Cod Loin. The cod was absolutely delicious and presented as nicely as any I have ever eaten. CC could not finish her Paella. She said it was SUPERB but there was just too much to eat. Pedro mistook this for dissatisfaction and immediately offered to make CC something else. You do not see that pride much any more! Obviously, there was not room for dessert. That will have to wait for our next visit! So if you are near the Prado be sure to have a meal here. It is really that good!!",2018-06-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or90-The_Spanish_Farm-Madrid.html,UID_19659,0.039,0.765,0.196,0.9942,0.3449044738863286,0.5079621095750126,0.5590117647058824,1280,119,0.09296875,8,29,False,47,0.1428571428571428,0.1428571428571428,0.3142857142857143,0.0285714285714285,0.1428571428571428,0.0285714285714285,0.0,0.0,0.1714285714285714,0.0285714285714285,236,158,4.427966101694915,0,0,constant companion madrid la semana santa want go spanish farm last year close stumbl upon time made sure make reserv especi sinc easter restaur bistro small limit menu farm tabl fresh ingredi culinari skill kitchen great servic genuin warmth owner pedro eleg present funki modern ambianc ambl serv guarante enjoy experi cc decid split goat chees salad big salad person excel could easili entre light eater cc select vegan paella entre opt almond parsley crust cod loin cod absolut delici present nice ever eaten cc could finish paella said superb much eat pedro mistook dissatisfact immedi offer make cc someth els see pride much obvious room dessert wait next visit near prado sure meal realli good,good review,4,Spanish
25137,25138,The_Spanish_Farm,5,Positive,review_585272974,A beautiful lunch,Enjoyed an exquisite lunch of ceviche of octopus and prawn (delicious) followed by an astonishingly good veal tartare.A small but perfectly formed restaurant. Highly recommended.,Enjoyed an exquisite lunch of ceviche of octopus and prawn (delicious) followed by an astonishingly good veal tartare.A small but perfectly formed restaurant. Highly recommended.,2018-06-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or90-The_Spanish_Farm-Madrid.html,UID_15409,0.0,0.573,0.427,0.9311,0.5871428571428572,0.7485714285714286,0.6335999999999999,178,7,0.0393258426966292,0,5,False,8,0.0666666666666666,0.2,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,25,23,6.16,0,0,enjoy exquisit lunch cevich octopu prawn delici follow astonishingli good veal tartar small perfectli form restaur highli recommend,very good review,5,Spanish
25138,25139,The_Spanish_Farm,4,Positive,review_585074342,"Modern Spanish, very fresh & really well done","This restaurant is a delight, food is very fresh and the chef can is alongside the dining area. A highly focussed menu with amazing fresh flavours. We sampled Ceviche of octopus and prawn, fresh goats cheese salad as starters; pork and fish main courses and...","This restaurant is a delight, food is very fresh and the chef can is alongside the dining area. A highly focussed menu with amazing fresh flavours. We sampled Ceviche of octopus and prawn, fresh goats cheese salad as starters; pork and fish main courses and the ewe's cheesecake and lemon meringue, each dish was impressive.  We'd go back to sample all the things we didn't get to taste..",2018-06-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or90-The_Spanish_Farm-Madrid.html,UID_22264,0.0,0.773,0.227,0.9531,0.3645833333333333,0.5529166666666667,0.2524666666666667,388,28,0.0721649484536082,0,12,False,19,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,68,56,4.705882352941177,0,0,restaur delight food fresh chef alongsid dine area highli focuss menu amaz fresh flavour sampl cevich octopu prawn fresh goat chees salad starter pork fish main cours ewe cheesecak lemon meringu dish impress go back sampl thing get tast,good review,4,Spanish
25139,25140,Taberna_el_Sur,3,Negative,review_332093006,Ok food - amazing service,We were looking for late lunch when I realized we are very close to a highly recommend place. We ordered some chicken and fish which were not more than OK. The service was great and the staff were outstanding.,We were looking for late lunch when I realized we are very close to a highly recommend place. We ordered some chicken and fish which were not more than OK. The service was great and the staff were outstanding.,2015-12-11,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2250-Taberna_el_Sur-Madrid.html,UID_22265,0.0,0.768,0.232,0.8977,0.12625,0.626875,0.63215,209,23,0.1100478468899521,0,3,False,12,0.0,0.125,0.25,0.0,0.125,0.0,0.0,0.125,0.25,0.125,39,35,4.384615384615385,0,0,look late lunch realiz close highli recommend place order chicken fish ok servic great staff outstand,good review,4,French
25140,25141,Everest_Tandoori_Nepali_Indian_Restaurant,5,Positive,review_444197484,Proper Nepalese/Indian Food in Madrid,"This place is relatively close to work and based on the great reviews, we decided to pay a visit.It certainly didn't disappoint and it's become my reference point for Indian food in Madrid. Way better than options available downtown Madrid.If you want proper...","This place is relatively close to work and based on the great reviews, we decided to pay a visit. It certainly didn't disappoint and it's become my reference point for Indian food in Madrid. Way better than options available downtown Madrid. If you want proper Indian food in Madrid, come here. Oh and service is great too! Even if you don't see some of the authentic dishes on the menu, ask for them. Chances are they have them.",2016-12-14,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9832154-Reviews-or90-Everest_Tandoori_Nepali_Indian_Restaurant-Madrid.html,UID_22266,0.015,0.773,0.211,0.9497,0.4267857142857142,0.4776785714285714,0.3229,429,34,0.0792540792540792,1,13,False,22,0.0526315789473684,0.2105263157894736,0.3157894736842105,0.0,0.2105263157894736,0.0526315789473684,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,78,63,4.512820512820513,0,0,place rel close work base great review decid pay visit certainli disappoint becom refer point indian food madrid way better option avail downtown madrid want proper indian food madrid come oh servic great even see authent dish menu ask chanc,very good review,5,Indian
25141,25142,Everest_Tandoori_Nepali_Indian_Restaurant,5,Positive,review_413284543,Best curry in madrid,"€10 meal (menu del dia), really good value and delicious. Portions are good, we left stuffed, recommend the Chicken tika masala however there's certainly others we want to try next time. The staff and service was beyond excellent","€10 meal (menu del dia), really good value and delicious. Portions are good, we left stuffed, recommend the Chicken tika masala however there's certainly others we want to try next time. The staff and service was beyond excellent",2016-08-31,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9832154-Reviews-or100-Everest_Tandoori_Nepali_Indian_Restaurant-Madrid.html,UID_22267,0.0,0.573,0.427,0.9656,0.3767857142857143,0.5901785714285714,0.1448,229,10,0.0436681222707423,0,8,False,17,0.1666666666666666,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,38,36,5.052631578947368,0,0,meal menu del dia realli good valu delici portion good left stuf recommend chicken tika masala howev certainli other want tri next time staff servic beyond excel,very good review,5,Indian
25142,25143,Everest_Tandoori_Nepali_Indian_Restaurant,2,Negative,review_412388694,Nothing special,"Was looking for a good place to eat and on Tripadivisor saw Everest with great reviews, at one point 3rd highest ranked out of 8000 places to eat!Nothing could be further from the truth:1. They have over 30 dishes, but when asked whats...","Was looking for a good place to eat and on Tripadivisor saw Everest with great reviews, at one point 3rd highest ranked out of 8000 places to eat! Nothing could be further from the truth: 1. They have over 30 dishes, but when asked whats the special or recommended, no answer, ""everything is good"" 2. I have had indian food all over the world and this would be the most watered down food I have ever tasted. Not a hint of spices, just a tons of creamy sauce with no flavour.  3. Seating outside is next to parked cars and dumpsters, not the most pleasant views out there 4. Ordered Lassi, turns out they make it out of milk instead of yogurt, was not expecting that! Did not sit well at all! 5. Naan was great, so that was good 6. Waiters did not know a word of English, granted its Spain but come on, you don't understand basic English? 7. Waiters did not seem professional, joking around in front of customers, making snide remarks Overall not a good expreience, if the food was good might have recommended it but the food was equally not good.  Coming from someone who eats Indian food all the time, this is no the best example of it",2016-08-29,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9832154-Reviews-or100-Everest_Tandoori_Nepali_Indian_Restaurant-Madrid.html,UID_22268,0.115,0.749,0.136,0.7433,0.3044168391994479,0.3913906142167011,0.4543428571428572,1136,102,0.0897887323943662,3,33,False,49,0.1388888888888889,0.1944444444444444,0.3055555555555556,0.1111111111111111,0.2083333333333333,0.0,0.0,0.0138888888888888,0.0277777777777777,0.0,214,149,4.303738317757009,0,0,look good place eat tripadivisor saw everest great review one point rd highest rank place eat noth could truth dish ask what special recommend answer everyth good indian food world would water food ever tast hint spice ton creami sauc flavour seat outsid next park car dumpster pleasant view order lassi turn make milk instead yogurt expect sit well naan great good waiter know word english grant spain come understand basic english waiter seem profession joke around front custom make snide remark overal good expreienc food good might recommend food equal good come someon eat indian food time best exampl,bad review,2,Indian
25143,25144,Everest_Tandoori_Nepali_Indian_Restaurant,5,Positive,review_411356570,Excelent,"Very nice restaurant around 20 euro per person, we went in summer and had a nice time with our family and is kid friendly. The staff is very nice.","Very nice restaurant around 20 euro per person, we went in summer and had a nice time with our family and is kid friendly. The staff is very nice.",2016-08-27,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9832154-Reviews-or100-Everest_Tandoori_Nepali_Indian_Restaurant-Madrid.html,UID_22269,0.0,0.672,0.328,0.9039,0.63375,0.875,0.3685,146,13,0.0890410958904109,0,3,False,9,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,29,26,4.068965517241379,0,0,nice restaur around euro per person went summer nice time famili kid friendli staff nice,very good review,5,Indian
25144,25145,The_Spanish_Farm,5,Positive,review_438500681,Excellent food and atmosphere ,"If you seek a warm and quiet place to eat an excellent food, this is the place.Near Prado, a wonderful place to review the beautiful paintings, with your lovely partner.","If you seek a warm and quiet place to eat an excellent food, this is the place.Near Prado, a wonderful place to review the beautiful paintings, with your lovely partner.",2016-11-19,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or180-The_Spanish_Farm-Madrid.html,UID_22270,0.0,0.595,0.405,0.9517,0.6583333333333333,0.7805555555555556,0.0,169,14,0.0828402366863905,0,5,False,10,0.0869565217391304,0.217391304347826,0.3478260869565217,0.0869565217391304,0.1739130434782608,0.0,0.0,0.0,0.0,0.0869565217391304,30,26,4.666666666666667,0,0,seek warm quiet place eat excel food place near prado wonder place review beauti paint love partner,good review,4,Spanish
25145,25146,The_Spanish_Farm,5,Positive,review_440204556,"Great location, delicious food, awesome service",The burrata as a starter and the red fruit with coconut icecrem as dessert are just awesome! The service is very fast and that's great as the place is rather intimate (only 4-5 tables). The guys there are very nice and pay close attention to...,"The burrata as a starter and the red fruit with coconut icecrem as dessert are just awesome! The service is very fast and that's great as the place is rather intimate (only 4-5 tables). The guys there are very nice and pay close attention to their clients, so we really felt welcome! Highly recommend this place for a nice dinner.",2016-11-26,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or170-The_Spanish_Farm-Madrid.html,UID_8166,0.022,0.703,0.275,0.9642,0.4545454545454545,0.7063636363636365,0.0552333333333333,330,28,0.0848484848484848,2,9,False,15,0.1666666666666666,0.1666666666666666,0.4166666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,60,47,4.516666666666667,0,0,burrata starter red fruit coconut icecrem dessert awesom servic fast great place rather intim tabl guy nice pay close attent client realli felt welcom highli recommend place nice dinner,very good review,5,Spanish
25146,25147,The_Spanish_Farm,5,Positive,review_439995004,Awesome intimate dinner ,"We booked the restaurant based upon reviews and we were very impressed! It's a very small restaurant but the hosts, atmosphere and food is awesome!! Can't recommend it highly enough! Food is fresh, massive wine selection & an impressive collection of gins too! Staff were...","We booked the restaurant based upon reviews and we were very impressed! It's a very small restaurant but the hosts, atmosphere and food is awesome!! Can't recommend it highly enough!  Food is fresh, massive wine selection & an impressive collection of gins too! Staff were very welcoming and made us feel like we were the only people in the restaurant whilst still remaining attentive & helpful! Will definitely come back when in Madrid again :-)",2016-11-25,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or170-The_Spanish_Farm-Madrid.html,UID_22271,0.026,0.638,0.335,0.9867,0.3211538461538462,0.7092307692307691,0.5536999999999999,446,30,0.0672645739910313,6,15,False,27,0.0,0.1818181818181818,0.3636363636363636,0.0,0.3636363636363636,0.0,0.0,0.0,0.0909090909090909,0.0,75,60,4.946666666666666,0,0,book restaur base upon review impress small restaur host atmospher food awesom recommend highli enough food fresh massiv wine select impress collect gin staff welcom made us feel like peopl restaur whilst still remain attent help definit come back madrid,very good review,5,Spanish
25147,25148,The_Spanish_Farm,5,Positive,review_439909363,Excellent food & fine dining,Really nice pork and duck so I will assume the other dishes are just as perfect. The entire we shared of seafood was also sweet & had some spice but very lovely and sumptuous.,Really nice pork and duck so I will assume the other dishes are just as perfect. The entire we shared of seafood was also sweet & had some spice but very lovely and sumptuous.,2016-11-25,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or170-The_Spanish_Farm-Madrid.html,UID_4741,0.0,0.679,0.321,0.9142,0.4125,0.7708333333333334,0.0756,175,18,0.1028571428571428,0,3,False,7,0.1875,0.1875,0.25,0.125,0.1875,0.0,0.0,0.0,0.0,0.0625,34,33,4.176470588235294,0,0,realli nice pork duck assum dish perfect entir share seafood also sweet spice love sumptuou,very good review,5,Spanish
25148,25149,Everest_Tandoori_Nepali_Indian_Restaurant,4,Positive,review_455718297,Good dinner,Staff is very kind. They explained dishes very well. Good quality and good portions. Not the cheapest but inexpensive. Much better than other restaurants we have tried before with same type of food.We will repeat!,Staff is very kind. They explained dishes very well. Good quality and good portions. Not the cheapest but inexpensive. Much better than other restaurants we have tried before with same type of food.We will repeat!,2017-01-29,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9832154-Reviews-or80-Everest_Tandoori_Nepali_Indian_Restaurant-Madrid.html,UID_3102,0.0,0.71,0.29,0.8813,0.3935714285714285,0.5,0.446825,213,17,0.0798122065727699,1,6,False,13,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,35,34,5.114285714285714,0,0,staff kind explain dish well good qualiti good portion cheapest inexpens much better restaur tri type food repeat,good review,4,Indian
25149,25150,Everest_Tandoori_Nepali_Indian_Restaurant,3,Negative,review_447537402,Indian experience ,Good food but a little too much spicy for me. Not interesting decoration. Very nice staff. Good price.,Good food but a little too much spicy for me. Not interesting decoration. Very nice staff. Good price.,2016-12-29,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9832154-Reviews-or80-Everest_Tandoori_Nepali_Indian_Restaurant-Madrid.html,UID_22272,0.106,0.514,0.38,0.815,0.32375,0.5666666666666667,0.4554666666666666,102,6,0.0588235294117647,0,4,False,8,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,18,17,4.722222222222222,0,0,good food littl much spici interest decor nice staff good price,good review,4,Indian
25150,25151,Everest_Tandoori_Nepali_Indian_Restaurant,5,Positive,review_446575284,Good indian food. ,This place one of the best indian food as well as Nepali food. The people serving and cooking add amazing people always smiling.,This place one of the best indian food as well as Nepali food. The people serving and cooking add amazing people always smiling.,2016-12-25,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9832154-Reviews-or80-Everest_Tandoori_Nepali_Indian_Restaurant-Madrid.html,UID_3860,0.0,0.592,0.408,0.9201,0.8,0.6,0.0353,128,7,0.0546875,0,2,False,10,0.0,0.375,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,23,21,4.608695652173913,0,0,place one best indian food well nepali food peopl serv cook add amaz peopl alway smile,very good review,5,Indian
25151,25152,The_Spanish_Farm,5,Positive,review_584964493,"Good food, good location","This restaurant is conveniently located close to the Prado museum, Real Jardin Botanico and Retiro park so if you are visiting this area, you might find it. It's not a big place but we got the table for lunch without reservation. The menu is not...","This restaurant is conveniently located close to the Prado museum, Real Jardin Botanico and Retiro park so if you are visiting this area, you might find it. It's not a big place but we got the table for lunch without reservation. The menu is not very large, it's more a bistro then a restaurant but what dishes they do, they do them very well. We also had a bottle of excellent wine and a dessert, all for a very reasonable price. We enjoyed our lunch at this place and so might you.",2018-06-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or90-The_Spanish_Farm-Madrid.html,UID_22273,0.0,0.876,0.124,0.9272,0.3221978021978022,0.5012087912087912,0.1582999999999999,483,50,0.10351966873706,0,12,False,27,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,92,69,4.260869565217392,0,0,restaur conveni locat close prado museum real jardin botanico retiro park visit area might find big place got tabl lunch without reserv menu larg bistro restaur dish well also bottl excel wine dessert reason price enjoy lunch place might,good review,4,Spanish
25152,25153,The_Spanish_Farm,5,Positive,review_584586766,Cozy and delicious,My husband and I ate late lunch there today. We have visited Madrid 2x a year for 4 yrs but our first experience here .... not our last . Delicious and fresh. I had the Vegan Paella and my husband had the cod with asparagus...,My husband and I ate late lunch there today. We have visited Madrid 2x a year for 4 yrs but our first experience here .... not our last . Delicious and fresh. I had the Vegan Paella and my husband had the cod with asparagus sauce. Very fresh and mild. Small menu small place near the Prado. The owner chatted with us. A very gracious and comfortable atmosphere An enjoyable Saturday experience,2018-06-02,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or90-The_Spanish_Farm-Madrid.html,UID_22274,0.0,0.722,0.278,0.9807,0.2056410256410256,0.5038461538461538,0.4403571428571428,393,31,0.0788804071246819,0,11,False,20,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.25,72,60,4.472222222222222,0,0,husband ate late lunch today visit madrid x year yr first experi last delici fresh vegan paella husband cod asparagu sauc fresh mild small menu small place near prado owner chat us graciou comfort atmospher enjoy saturday experi,good review,4,Spanish
25153,25154,The_Spanish_Farm,5,Positive,review_582552105,Great food and service!!,"My sister and I had a lovely time at this restaurant, I have food allergies which the staff were very attentive to. Great atmosphere and service, lovely food and drink!!","My sister and I had a lovely time at this restaurant, I have food allergies which the staff were very attentive to. Great atmosphere and service, lovely food and drink!!",2018-05-24,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10077266-Reviews-or90-The_Spanish_Farm-Madrid.html,UID_22275,0.0,0.683,0.317,0.9267,0.6503125000000001,0.8125,0.5548500000000001,169,15,0.0887573964497041,2,5,False,12,0.1428571428571428,0.1904761904761904,0.238095238095238,0.0952380952380952,0.238095238095238,0.0,0.0,0.0,0.0,0.0952380952380952,30,25,4.666666666666667,0,0,sister love time restaur food allergi staff attent great atmospher servic love food drink,good review,4,Spanish
25154,25155,Taberna_el_Sur,5,Positive,review_331503715,Great atmosphere and food,Me and my husband loved this spot had great food and the best sangria!! Really good service friendly staff that runs the place well both are dishes were to die for curry chicken and ternero was cooked perfect not to mention how much we loved...,"Me and my husband loved this spot had great food and the best sangria!! Really good service friendly staff that runs the place well both are dishes were to die for curry chicken and ternero was cooked perfect not to mention how much we loved the carrot cake and free supiros ( after dinner drink) all in all we will be back great value too,",2015-12-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2250-Taberna_el_Sur-Madrid.html,UID_21736,0.041,0.553,0.406,0.9882,0.5340909090909091,0.6590909090909091,0.0395,340,29,0.0852941176470588,2,5,False,24,0.1428571428571428,0.1904761904761904,0.238095238095238,0.0476190476190476,0.1904761904761904,0.0,0.0,0.0952380952380952,0.0476190476190476,0.0476190476190476,65,55,4.246153846153846,0,0,husband love spot great food best sangria realli good servic friendli staff run place well dish die curri chicken ternero cook perfect mention much love carrot cake free supiro dinner drink back great valu,very good review,5,Spanish
25155,25156,Taberna_el_Sur,5,Positive,review_331462499,Friendly staff and tasty food,I came here for an early lunch so I was alone. Serving was super quick and very friendly. I got musaka for starters and I enjoyed it a lot. For the main meal I had solomillo sur - pork in grape sauce with potatoes. I...,"I came here for an early lunch so I was alone. Serving was super quick and very friendly. I got musaka for starters and I enjoyed it a lot. For the main meal I had solomillo sur - pork in grape sauce with potatoes. I must say that it was nice but nothing too special. If you want to have a salty dish do not take this one since the sauce was really sweet and it overwhelmed in taste. Meat was well prepared though and I did enjoy this dish. I got sangria to taste and it was nice, also got a tasty free tapa and a complimentary shot at the end of my meal. I recommend the place because it's a great experience.",2015-12-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2250-Taberna_el_Sur-Madrid.html,UID_22276,0.029,0.683,0.289,0.9904,0.409141156462585,0.6372448979591836,0.417975,610,63,0.1032786885245901,0,12,False,40,0.1379310344827586,0.1379310344827586,0.2758620689655172,0.0689655172413793,0.1724137931034483,0.0344827586206896,0.0,0.0344827586206896,0.0689655172413793,0.0689655172413793,124,89,3.9274193548387095,0,0,came earli lunch alon serv super quick friendli got musaka starter enjoy lot main meal solomillo sur pork grape sauc potato must say nice noth special want salti dish take one sinc sauc realli sweet overwhelm tast meat well prepar though enjoy dish got sangria tast nice also got tasti free tapa complimentari shot end meal recommend place great experi,good review,4,French
25156,25157,Taberna_el_Sur,5,Positive,review_331072722,"Excellent food, excellent service","I live in Lavapies and have been to Taberna el Sur multiple times. Each time I've gone, the service has been oustanding (not always easy to come by in Madrid) and the food is always delicious. I specifically love the tortilla, ropa vieja, solomillo, and...","I live in Lavapies and have been to Taberna el Sur multiple times. Each time I've gone, the service has been oustanding (not always easy to come by in Madrid) and the food is always delicious. I specifically love the tortilla, ropa vieja, solomillo, and of course the cheesecake. Last time I went, it was my birthday and the two waiters I had (Alex and Diego) were fantastic all evening and even sang to me (guitar included!). Thanks guys! Highly recommend this place if you're in Madrid! It does get busy on weekends but it's always worth the wait.",2015-12-06,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2250-Taberna_el_Sur-Madrid.html,UID_22277,0.016,0.852,0.133,0.8914,0.3108815426997245,0.4581818181818182,0.15745,549,46,0.0837887067395264,3,22,False,28,0.2,0.2,0.35,0.05,0.1,0.0,0.0,0.0,0.1,0.0,99,78,4.555555555555555,0,0,live lavapi taberna el sur multipl time time gone servic oustand alway easi come madrid food alway delici specif love tortilla ropa vieja solomillo cours cheesecak last time went birthday two waiter alex diego fantast even even sang guitar includ thank guy highli recommend place madrid get busi weekend alway worth wait,very good review,5,Mexican
25157,25158,Taberna_el_Sur,5,Positive,review_331041125,Great little place with soul,"We have visited few times this place. Food is delicious, everybody are helpfull and kind.You might get in time and there is no place to sit... That is a good sign...Have I mentioned that food is delicious? ;-) :-DLove it, will come...","We have visited few times this place. Food is delicious, everybody are helpfull and kind. You might get in time and there is no place to sit... That is a good sign... Have I mentioned that food is delicious? ;-) :-D Love it, will come again!",2015-12-06,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2250-Taberna_el_Sur-Madrid.html,UID_22278,0.034,0.59,0.376,0.972,0.621875,0.7749999999999999,0.3875,241,22,0.0912863070539419,1,17,False,15,0.125,0.3125,0.3125,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0,46,42,4.260869565217392,0,0,visit time place food delici everybodi helpful kind might get time place sit good sign mention food delici love come,good review,4,French
25158,25159,Taberna_el_Sur,5,Positive,review_330991329,"Great food, celiac friendly, quick service (mostly)",Had a great lunch here! Waitress went through whole menu with me and pointed out what could be made gluten free and she was aware of cross contamination! Ended up getting fillet mignon in port wine sauce and it was fantastic! My friend had the...,"Had a great lunch here! Waitress went through whole menu with me and pointed out what could be made gluten free and she was aware of cross contamination! Ended up getting fillet mignon in port wine sauce and it was fantastic! My friend had the Ropa Vieja and she also loved it! The only complaint would be that my food was ready about 10 minutes before my friends. Would definitely come back, but come early because it fills up!",2015-12-06,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2250-Taberna_el_Sur-Madrid.html,UID_22279,0.018,0.778,0.204,0.9296,0.25,0.4923076923076923,0.1776,428,35,0.0817757009345794,5,7,False,21,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.0,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.2,0.0666666666666666,79,69,4.430379746835443,0,0,great lunch waitress went whole menu point could made gluten free awar cross contamin end get fillet mignon port wine sauc fantast friend ropa vieja also love complaint would food readi minut friend would definit come back come earli fill,average review,3,French
